ID,DENSITY,FLUID_ID,GASEOUS,IMAGE_FILE_PATH,INTERNAL_NAME,LOCALIZED_NAME,LUMINOSITY,MOD_ID,NBT,TEMPERATURE,UNLOCALIZED_NAME,VISCOSITY
f~gregtech~potion.purpledrink,1000,895,false,fluid/gregtech/potion.purpledrink.png,potion.purpledrink,Purple Drink,0,gregtech,,275,fluid.potion.purpledrink,1000
f~gregtech~potion.reedwater,1000,904,false,fluid/gregtech/potion.reedwater.png,potion.reedwater,Reed Water,0,gregtech,,295,fluid.potion.reedwater,1000
f~gregtech~potion.regen,1000,859,false,fluid/gregtech/potion.regen.png,potion.regen,Regenerating Brew,0,gregtech,,295,fluid.potion.regen,1000
f~gregtech~potion.regen.long,1000,861,false,fluid/gregtech/potion.regen.long.png,potion.regen.long,Stretched Regenerating Brew,0,gregtech,,295,fluid.potion.regen.long,1000
f~gregtech~potion.regen.long.splash,1000,864,false,fluid/gregtech/potion.regen.long.splash.png,potion.regen.long.splash,Stretched Splash Regenerating Brew,0,gregtech,,295,fluid.potion.regen.long.splash,1000
f~gregtech~potion.regen.splash,1000,862,false,fluid/gregtech/potion.regen.splash.png,potion.regen.splash,Splash Regenerating Brew,0,gregtech,,295,fluid.potion.regen.splash,1000
f~gregtech~potion.regen.strong,1000,860,false,fluid/gregtech/potion.regen.strong.png,potion.regen.strong,Strong Regenerating Brew,0,gregtech,,295,fluid.potion.regen.strong,1000
f~gregtech~potion.regen.strong.splash,1000,863,false,fluid/gregtech/potion.regen.strong.splash.png,potion.regen.strong.splash,Strong Splash Regenerating Brew,0,gregtech,,295,fluid.potion.regen.strong.splash,1000
f~gregtech~potion.rum,1000,905,false,fluid/gregtech/potion.rum.png,potion.rum,Rum,0,gregtech,,295,fluid.potion.rum,1000
f~gregtech~potion.saltywater,1000,903,false,fluid/gregtech/potion.saltywater.png,potion.saltywater,Salty Water,0,gregtech,,275,fluid.potion.saltywater,1000
f~gregtech~potion.scotch,1000,911,false,fluid/gregtech/potion.scotch.png,potion.scotch,Scotch,0,gregtech,,275,fluid.potion.scotch,1000
f~gregtech~potion.slowness,1000,883,false,fluid/gregtech/potion.slowness.png,potion.slowness,Lame Brew,0,gregtech,,295,fluid.potion.slowness,1000
f~gregtech~potion.slowness.long,1000,884,false,fluid/gregtech/potion.slowness.long.png,potion.slowness.long,Stretched Lame Brew,0,gregtech,,295,fluid.potion.slowness.long,1000
f~gregtech~potion.slowness.long.splash,1000,886,false,fluid/gregtech/potion.slowness.long.splash.png,potion.slowness.long.splash,Stretched Splash Lame Brew,0,gregtech,,295,fluid.potion.slowness.long.splash,1000
f~gregtech~potion.slowness.splash,1000,885,false,fluid/gregtech/potion.slowness.splash.png,potion.slowness.splash,Splash Lame Brew,0,gregtech,,295,fluid.potion.slowness.splash,1000
f~gregtech~potion.speed,1000,847,false,fluid/gregtech/potion.speed.png,potion.speed,Swiftness Brew,0,gregtech,,295,fluid.potion.speed,1000
f~gregtech~potion.speed.long,1000,849,false,fluid/gregtech/potion.speed.long.png,potion.speed.long,Stretched Swiftness Brew,0,gregtech,,295,fluid.potion.speed.long,1000
f~gregtech~potion.speed.long.splash,1000,852,false,fluid/gregtech/potion.speed.long.splash.png,potion.speed.long.splash,Stretched Splash Swiftness Brew,0,gregtech,,295,fluid.potion.speed.long.splash,1000
f~gregtech~potion.speed.splash,1000,850,false,fluid/gregtech/potion.speed.splash.png,potion.speed.splash,Splash Swiftness Brew,0,gregtech,,295,fluid.potion.speed.splash,1000
f~gregtech~potion.speed.strong,1000,848,false,fluid/gregtech/potion.speed.strong.png,potion.speed.strong,Strong Swiftness Brew,0,gregtech,,295,fluid.potion.speed.strong,1000
f~gregtech~potion.speed.strong.splash,1000,851,false,fluid/gregtech/potion.speed.strong.splash.png,potion.speed.strong.splash,Strong Splash Swiftness Brew,0,gregtech,,295,fluid.potion.speed.strong.splash,1000
f~gregtech~potion.strength,1000,853,false,fluid/gregtech/potion.strength.png,potion.strength,Strength Brew,0,gregtech,,295,fluid.potion.strength,1000
f~gregtech~potion.strength.long,1000,855,false,fluid/gregtech/potion.strength.long.png,potion.strength.long,Stretched Strength Brew,0,gregtech,,295,fluid.potion.strength.long,1000
f~gregtech~potion.strength.long.splash,1000,858,false,fluid/gregtech/potion.strength.long.splash.png,potion.strength.long.splash,Stretched Splash Strength Brew,0,gregtech,,295,fluid.potion.strength.long.splash,1000
f~gregtech~potion.strength.splash,1000,856,false,fluid/gregtech/potion.strength.splash.png,potion.strength.splash,Splash Strength Brew,0,gregtech,,295,fluid.potion.strength.splash,1000
f~gregtech~potion.strength.strong,1000,854,false,fluid/gregtech/potion.strength.strong.png,potion.strength.strong,Strong Strength Brew,0,gregtech,,295,fluid.potion.strength.strong,1000
f~gregtech~potion.strength.strong.splash,1000,857,false,fluid/gregtech/potion.strength.strong.splash.png,potion.strength.strong.splash,Strong Splash Strength Brew,0,gregtech,,295,fluid.potion.strength.strong.splash,1000
f~gregtech~potion.sweetcoffee,1000,932,false,fluid/gregtech/potion.sweetcoffee.png,potion.sweetcoffee,Sweet Coffee,0,gregtech,,295,fluid.potion.sweetcoffee,1000
f~gregtech~potion.sweetjesuslatte,1000,935,false,fluid/gregtech/potion.sweetjesuslatte.png,potion.sweetjesuslatte,Sweet Jesus Latte,0,gregtech,,295,fluid.potion.sweetjesuslatte,1000
f~gregtech~potion.sweetlatte,1000,934,false,fluid/gregtech/potion.sweetlatte.png,potion.sweetlatte,Sweet Latte,0,gregtech,,295,fluid.potion.sweetlatte,1000
f~gregtech~potion.sweettea,1000,939,false,fluid/gregtech/potion.sweettea.png,potion.sweettea,Sweet Tea,0,gregtech,,295,fluid.potion.sweettea,1000
f~gregtech~potion.tea,1000,938,false,fluid/gregtech/potion.tea.png,potion.tea,Tea,0,gregtech,,295,fluid.potion.tea,1000
f~gregtech~potion.thick,1000,837,false,fluid/gregtech/potion.thick.png,potion.thick,Thick Brew,0,gregtech,,295,fluid.potion.thick,1000
f~gregtech~potion.vinegar,1000,898,false,fluid/gregtech/potion.vinegar.png,potion.vinegar,Vinegar,0,gregtech,,295,fluid.potion.vinegar,1000
f~gregtech~potion.vodka,1000,900,false,fluid/gregtech/potion.vodka.png,potion.vodka,Vodka,0,gregtech,,275,fluid.potion.vodka,1000
f~gregtech~potion.waterbreathing,1000,887,false,fluid/gregtech/potion.waterbreathing.png,potion.waterbreathing,Fishy Brew,0,gregtech,,295,fluid.potion.waterbreathing,1000
f~gregtech~potion.waterbreathing.long,1000,888,false,fluid/gregtech/potion.waterbreathing.long.png,potion.waterbreathing.long,Stretched Fishy Brew,0,gregtech,,295,fluid.potion.waterbreathing.long,1000
f~gregtech~potion.waterbreathing.long.splash,1000,890,false,fluid/gregtech/potion.waterbreathing.long.splash.png,potion.waterbreathing.long.splash,Stretched Splash Fishy Brew,0,gregtech,,295,fluid.potion.waterbreathing.long.splash,1000
f~gregtech~potion.waterbreathing.splash,1000,889,false,fluid/gregtech/potion.waterbreathing.splash.png,potion.waterbreathing.splash,Splash Fishy Brew,0,gregtech,,295,fluid.potion.waterbreathing.splash,1000
f~gregtech~potion.weakness,1000,879,false,fluid/gregtech/potion.weakness.png,potion.weakness,Weakening Brew,0,gregtech,,295,fluid.potion.weakness,1000
f~gregtech~potion.weakness.long,1000,880,false,fluid/gregtech/potion.weakness.long.png,potion.weakness.long,Stretched Weakening Brew,0,gregtech,,295,fluid.potion.weakness.long,1000
f~gregtech~potion.weakness.long.splash,1000,882,false,fluid/gregtech/potion.weakness.long.splash.png,potion.weakness.long.splash,Stretched Splash Weakening Brew,0,gregtech,,295,fluid.potion.weakness.long.splash,1000
f~gregtech~potion.weakness.splash,1000,881,false,fluid/gregtech/potion.weakness.splash.png,potion.weakness.splash,Splash Weakening Brew,0,gregtech,,295,fluid.potion.weakness.splash,1000
f~gregtech~potion.wheatyhopsjuice,1000,913,false,fluid/gregtech/potion.wheatyhopsjuice.png,potion.wheatyhopsjuice,Wheaty Hops Juice,0,gregtech,,295,fluid.potion.wheatyhopsjuice,1000
f~gregtech~potion.wheatyjuice,1000,910,false,fluid/gregtech/potion.wheatyjuice.png,potion.wheatyjuice,Wheaty Juice,0,gregtech,,295,fluid.potion.wheatyjuice,1000
f~gregtech~potion.wine,1000,897,false,fluid/gregtech/potion.wine.png,potion.wine,Wine,0,gregtech,,295,fluid.potion.wine,1000
f~gregtech~primordialmatter,1000,170,false,fluid/gregtech/primordialmatter.png,primordialmatter,Liquid Primordial Matter,0,gregtech,,2000000000,fluid.primordialmatter,1000
f~gregtech~prismarinecontaminatedhydrogenperoxide,1000,743,false,fluid/gregtech/prismarinecontaminatedhydrogenperoxide.png,prismarinecontaminatedhydrogenperoxide,Prismarine-Contaminated Hydrogen Peroxide,0,gregtech,,295,fluid.prismarinecontaminatedhydrogenperoxide,1000
f~gregtech~prismarinecontaminatednitrobenzenesolution,1000,745,false,fluid/gregtech/prismarinecontaminatednitrobenzenesolution.png,prismarinecontaminatednitrobenzenesolution,Prismarine-Contaminated Nitrobenzene Solution,0,gregtech,,295,fluid.prismarinecontaminatednitrobenzenesolution,1000
f~gregtech~prismarinerichnitrobenzenesolution,1000,744,false,fluid/gregtech/prismarinerichnitrobenzenesolution.png,prismarinerichnitrobenzenesolution,Prismarine-Rich Nitrobenzene Solution,0,gregtech,,295,fluid.prismarinerichnitrobenzenesolution,1000
f~gregtech~prismarinesolution,1000,742,false,fluid/gregtech/prismarinesolution.png,prismarinesolution,Prismarine Solution,0,gregtech,,295,fluid.prismarinesolution,1000
f~gregtech~prismaticacid,1000,747,false,fluid/gregtech/prismaticacid.png,prismaticacid,Prismatic Acid,0,gregtech,,295,fluid.prismaticacid,1000
f~gregtech~prismaticgas,1000,746,false,fluid/gregtech/prismaticgas.png,prismaticgas,Prismatic Gas,0,gregtech,,295,fluid.prismaticgas,1000
f~gregtech~prismaticnaquadahcompositeslurry,1000,749,false,fluid/gregtech/prismaticnaquadahcompositeslurry.png,prismaticnaquadahcompositeslurry,Prismatic Naquadah Composite Slurry,0,gregtech,,295,fluid.prismaticnaquadahcompositeslurry,1000
f~gregtech~propane,-100,586,true,fluid/gregtech/propane.png,propane,Propane,0,gregtech,,295,fluid.propane,200
f~gregtech~propene,-100,593,true,fluid/gregtech/propene.png,propene,Propene,0,gregtech,,295,fluid.propene,200
f~gregtech~protohalkonitebase,1000,826,false,fluid/gregtech/protohalkonitebase.png,protohalkonitebase,Molten Proto-Halkonite Steel Base,0,gregtech,,295,fluid.protohalkonitebase,1000
f~gregtech~protomatter,1000,175,false,fluid/gregtech/protomatter.png,protomatter,Protomatter,0,gregtech,,1,fluid.protomatter,1000
f~gregtech~quarkgluonplasma,1000,171,false,fluid/gregtech/quarkgluonplasma.png,quarkgluonplasma,Degenerate Quark Gluon Plasma,0,gregtech,,2000000000,fluid.quarkgluonplasma,1000
f~gregtech~radon,-100,117,true,fluid/gregtech/radon.png,radon,Radon,0,gregtech,,295,fluid.radon,200
f~gregtech~radoxgas,-100,725,true,fluid/gregtech/radoxgas.png,radoxgas,Radox Gas,0,gregtech,,295,fluid.radoxgas,200
f~gregtech~radoxpoly,-100,729,true,fluid/gregtech/radoxpoly.png,radoxpoly,Radox Polymer,0,gregtech,,6203,fluid.radoxpoly,200
f~gregtech~rawgasoline,1000,680,false,fluid/gregtech/rawgasoline.png,rawgasoline,Raw Gasoline,0,gregtech,,295,fluid.rawgasoline,1000
f~gregtech~rawradox,1000,730,false,fluid/gregtech/rawradox.png,rawradox,Raw Radox,0,gregtech,,295,fluid.rawradox,1000
f~gregtech~rawstarmatter,1000,167,false,fluid/gregtech/rawstarmatter.png,rawstarmatter,Condensed Raw Stellar Plasma Mixture,0,gregtech,,10000000,fluid.rawstarmatter,1000
f~gregtech~redmud,1000,639,false,fluid/gregtech/redmud.png,redmud,Red Mud,0,gregtech,,295,fluid.redmud,1000
f~gregtech~refinedglue,1000,155,false,fluid/gregtech/refinedglue.png,refinedglue,Refined Glue,0,gregtech,,295,fluid.refinedglue,1000
f~gregtech~richnetherwaste,1000,740,false,fluid/gregtech/richnetherwaste.png,richnetherwaste,Rich Nether Waste,0,gregtech,,295,fluid.richnetherwaste,1000
f~gregtech~rubyjuice,1000,804,false,fluid/gregtech/rubyjuice.png,rubyjuice,Ruby Juice,0,gregtech,,295,fluid.rubyjuice,1000
f~gregtech~saltwater,1000,600,false,fluid/gregtech/saltwater.png,saltwater,Salt Water,0,gregtech,,271,fluid.saltwater,1000
f~gregtech~sapphirejuice,1000,803,false,fluid/gregtech/sapphirejuice.png,sapphirejuice,Sapphire Juice,0,gregtech,,295,fluid.sapphirejuice,1000
f~gregtech~severelyhydrocracked.butadiene,-100,526,true,fluid/gregtech/severelyhydrocracked.butadiene.png,severelyhydrocracked.butadiene,Severely Hydro-Cracked Butadiene,0,gregtech,,775,fluid.severelyhydrocracked.butadiene,200
f~gregtech~severelyhydrocracked.butane,-100,533,true,fluid/gregtech/severelyhydrocracked.butane.png,severelyhydrocracked.butane,Severely Hydro-Cracked Butane,0,gregtech,,775,fluid.severelyhydrocracked.butane,200
f~gregtech~severelyhydrocracked.butene,-100,540,true,fluid/gregtech/severelyhydrocracked.butene.png,severelyhydrocracked.butene,Severely Hydro-Cracked Butene,0,gregtech,,775,fluid.severelyhydrocracked.butene,200
f~gregtech~severelyhydrocracked.ethane,-100,558,true,fluid/gregtech/severelyhydrocracked.ethane.png,severelyhydrocracked.ethane,Severely Hydro-Cracked Ethane,0,gregtech,,775,fluid.severelyhydrocracked.ethane,200
f~gregtech~severelyhydrocracked.ethylene,-100,566,true,fluid/gregtech/severelyhydrocracked.ethylene.png,severelyhydrocracked.ethylene,Severely Hydro-Cracked Ethylene,0,gregtech,,775,fluid.severelyhydrocracked.ethylene,200
f~gregtech~severelyhydrocracked.gas,-100,495,true,fluid/gregtech/severelyhydrocracked.gas.png,severelyhydrocracked.gas,Severely Hydro-Cracked Refinery Gas,0,gregtech,,775,fluid.severelyhydrocracked.gas,200
f~gregtech~severelyhydrocracked.heavyfuel,-100,501,true,fluid/gregtech/severelyhydrocracked.heavyfuel.png,severelyhydrocracked.heavyfuel,Severely Hydro-Cracked Heavy Fuel,0,gregtech,,775,fluid.severelyhydrocracked.heavyfuel,200
f~gregtech~severelyhydrocracked.lightfuel,-100,507,true,fluid/gregtech/severelyhydrocracked.lightfuel.png,severelyhydrocracked.lightfuel,Severely Hydro-Cracked Light Fuel,0,gregtech,,775,fluid.severelyhydrocracked.lightfuel,200
f~gregtech~severelyhydrocracked.naphtha,-100,513,true,fluid/gregtech/severelyhydrocracked.naphtha.png,severelyhydrocracked.naphtha,Severely Hydro-Cracked Naphtha,0,gregtech,,775,fluid.severelyhydrocracked.naphtha,200
f~gregtech~severelyhydrocracked.propane,-100,589,true,fluid/gregtech/severelyhydrocracked.propane.png,severelyhydrocracked.propane,Severely Hydro-Cracked Propane,0,gregtech,,775,fluid.severelyhydrocracked.propane,200
f~gregtech~severelyhydrocracked.propene,-100,596,true,fluid/gregtech/severelyhydrocracked.propene.png,severelyhydrocracked.propene,Severely Hydro-Cracked Propene,0,gregtech,,775,fluid.severelyhydrocracked.propene,200
f~gregtech~severelysteamcracked.butadiene,-100,529,true,fluid/gregtech/severelysteamcracked.butadiene.png,severelysteamcracked.butadiene,Severely Steam-Cracked Butadiene,0,gregtech,,775,fluid.severelysteamcracked.butadiene,200
f~gregtech~severelysteamcracked.butane,-100,536,true,fluid/gregtech/severelysteamcracked.butane.png,severelysteamcracked.butane,Severely Steam-Cracked Butane,0,gregtech,,775,fluid.severelysteamcracked.butane,200
f~gregtech~severelysteamcracked.butene,-100,543,true,fluid/gregtech/severelysteamcracked.butene.png,severelysteamcracked.butene,Severely Steam-Cracked Butene,0,gregtech,,775,fluid.severelysteamcracked.butene,200
f~gregtech~severelysteamcracked.ethane,-100,561,true,fluid/gregtech/severelysteamcracked.ethane.png,severelysteamcracked.ethane,Severely Steam-Cracked Ethane,0,gregtech,,775,fluid.severelysteamcracked.ethane,200
f~gregtech~severelysteamcracked.ethylene,-100,569,true,fluid/gregtech/severelysteamcracked.ethylene.png,severelysteamcracked.ethylene,Severely Steam-Cracked Ethylene,0,gregtech,,775,fluid.severelysteamcracked.ethylene,200
f~gregtech~severelysteamcracked.gas,-100,498,true,fluid/gregtech/severelysteamcracked.gas.png,severelysteamcracked.gas,Severely Steam-Cracked Refinery Gas,0,gregtech,,775,fluid.severelysteamcracked.gas,200
f~gregtech~severelysteamcracked.heavyfuel,-100,504,true,fluid/gregtech/severelysteamcracked.heavyfuel.png,severelysteamcracked.heavyfuel,Severely Steam-Cracked Heavy Fuel,0,gregtech,,775,fluid.severelysteamcracked.heavyfuel,200
f~gregtech~severelysteamcracked.lightfuel,-100,510,true,fluid/gregtech/severelysteamcracked.lightfuel.png,severelysteamcracked.lightfuel,Severely Steam-Cracked Light Fuel,0,gregtech,,775,fluid.severelysteamcracked.lightfuel,200
f~gregtech~severelysteamcracked.naphtha,-100,516,true,fluid/gregtech/severelysteamcracked.naphtha.png,severelysteamcracked.naphtha,Severely Steam-Cracked Naphtha,0,gregtech,,775,fluid.severelysteamcracked.naphtha,200
f~gregtech~severelysteamcracked.propane,-100,592,true,fluid/gregtech/severelysteamcracked.propane.png,severelysteamcracked.propane,Severely Steam-Cracked Propane,0,gregtech,,775,fluid.severelysteamcracked.propane,200
f~gregtech~severelysteamcracked.propene,-100,599,true,fluid/gregtech/severelysteamcracked.propene.png,severelysteamcracked.propene,Severely Steam-Cracked Propene,0,gregtech,,775,fluid.severelysteamcracked.propene,200
f~gregtech~sgcrystalslurry,1000,828,false,fluid/gregtech/sgcrystalslurry.png,sgcrystalslurry,Stargate Crystal Slurry,0,gregtech,,295,fluid.sgcrystalslurry,1000
f~gregtech~silane,-100,611,true,fluid/gregtech/silane.png,silane,Silane,0,gregtech,,295,fluid.silane,200
f~gregtech~siliconoil,1000,777,false,fluid/gregtech/siliconoil.png,siliconoil,Silicon Oil,0,gregtech,,473,fluid.siliconoil,1000
f~gregtech~silicontetrachloride,1000,613,false,fluid/gregtech/silicontetrachloride.png,silicontetrachloride,Silicon Tetrachloride,0,gregtech,,204,fluid.silicontetrachloride,1000
f~gregtech~silicontetrafluoride,-100,614,true,fluid/gregtech/silicontetrafluoride.png,silicontetrafluoride,Silicon Tetrafluoride,0,gregtech,,295,fluid.silicontetrafluoride,200
f~gregtech~sluicejuice,1000,801,false,fluid/gregtech/sluicejuice.png,sluicejuice,Sluice Juice,0,gregtech,,295,fluid.sluicejuice,1000
f~gregtech~sodiumpersulfate,1000,149,false,fluid/gregtech/sodiumpersulfate.png,sodiumpersulfate,Sodium Persulfate,0,gregtech,,295,fluid.sodiumpersulfate,1000
f~gregtech~sodiumpotassium,1000,157,false,fluid/gregtech/sodiumpotassium.png,sodiumpotassium,Sodium Potassium,0,gregtech,,295,fluid.sodiumpotassium,1000
f~gregtech~solution.bluevitriol,1000,1470,false,fluid/gregtech/solution.bluevitriol.png,solution.bluevitriol,Blue Vitriol Water Solution,0,gregtech,,295,fluid.solution.bluevitriol,1000
f~gregtech~solution.greenvitriol,1000,1472,false,fluid/gregtech/solution.greenvitriol.png,solution.greenvitriol,Green Vitriol Water Solution,0,gregtech,,295,fluid.solution.greenvitriol,1000
f~gregtech~solution.nickelsulfate,1000,1471,false,fluid/gregtech/solution.nickelsulfate.png,solution.nickelsulfate,Nickel Sulfate Water Solution,0,gregtech,,295,fluid.solution.nickelsulfate,1000
f~gregtech~soulinfusedmedium,1000,766,false,fluid/gregtech/soulinfusedmedium.png,soulinfusedmedium,Soul Infused Medium,0,gregtech,,295,fluid.soulinfusedmedium,1000
f~gregtech~spatialfluid,1000,168,false,fluid/gregtech/spatialfluid.png,spatialfluid,Spatially Enlarged Fluid,0,gregtech,,0,fluid.spatialfluid,1000
f~gregtech~squidink,1000,187,false,fluid/gregtech/squidink.png,squidink,Squid Ink,0,gregtech,,295,fluid.squidink,1000
f~gregtech~stablebaryonicmatter,1000,723,false,fluid/gregtech/stablebaryonicmatter.png,stablebaryonicmatter,Stabilised Baryonic Matter,0,gregtech,,295,fluid.stablebaryonicmatter,1000
f~gregtech~stagnantwastewater,1000,760,false,fluid/gregtech/stagnantwastewater.png,stagnantwastewater,Stagnant Waste Water,0,gregtech,,295,fluid.stagnantwastewater,1000
f~gregtech~styrene,1000,601,false,fluid/gregtech/styrene.png,styrene,Styrene,0,gregtech,,243,fluid.styrene,1000
f~gregtech~sulfurdichloride,1000,790,false,fluid/gregtech/sulfurdichloride.png,sulfurdichloride,Sulfur Dichloride,0,gregtech,,295,fluid.sulfurdichloride,1000
f~gregtech~sulfurdioxide,-100,603,true,fluid/gregtech/sulfurdioxide.png,sulfurdioxide,Sulfur Dioxide,0,gregtech,,295,fluid.sulfurdioxide,200
f~gregtech~sulfuricacid,1000,153,false,fluid/gregtech/sulfuricacid.png,sulfuricacid,Sulfuric Acid,0,gregtech,,295,fluid.sulfuricacid,1000
f~gregtech~sulfurtrioxide,-100,604,true,fluid/gregtech/sulfurtrioxide.png,sulfurtrioxide,Sulfur Trioxide,0,gregtech,,295,fluid.sulfurtrioxide,200
f~gregtech~supercoolant,1000,489,false,fluid/gregtech/supercoolant.png,supercoolant,Super Coolant,0,gregtech,,1,fluid.supercoolant,1000
f~gregtech~superheavyradox,1000,731,false,fluid/gregtech/superheavyradox.png,superheavyradox,Super Heavy Radox,0,gregtech,,295,fluid.superheavyradox,1000
f~gregtech~superlightradox,-100,732,true,fluid/gregtech/superlightradox.png,superlightradox,Super Light Radox,0,gregtech,,295,fluid.superlightradox,200
f~gregtech~temporalfluid,1000,169,false,fluid/gregtech/temporalfluid.png,temporalfluid,Tachyon Rich Temporal Fluid,0,gregtech,,0,fluid.temporalfluid,1000
f~gregtech~terephthalicacid,1000,793,false,fluid/gregtech/terephthalicacid.png,terephthalicacid,Terephthalic Acid,0,gregtech,,480,fluid.terephthalicacid,1000
f~gregtech~tetrafluoroethylene,-100,605,true,fluid/gregtech/tetrafluoroethylene.png,tetrafluoroethylene,Tetrafluoroethylene,0,gregtech,,295,fluid.tetrafluoroethylene,200
f~gregtech~tetranitromethane,1000,606,false,fluid/gregtech/tetranitromethane.png,tetranitromethane,Tetranitromethane,0,gregtech,,287,fluid.tetranitromethane,1000
f~gregtech~thionylchloride,1000,789,false,fluid/gregtech/thionylchloride.png,thionylchloride,Thionyl Chloride,0,gregtech,,295,fluid.thionylchloride,1000
f~gregtech~thoriumelutionadsorbent,1000,752,false,fluid/gregtech/thoriumelutionadsorbent.png,thoriumelutionadsorbent,Thorium Elution Adsorbent,0,gregtech,,295,fluid.thoriumelutionadsorbent,1000
f~gregtech~titaniumtetrachloride,1000,119,false,fluid/gregtech/titaniumtetrachloride.png,titaniumtetrachloride,Titaniumtetrachloride,0,gregtech,,295,fluid.titaniumtetrachloride,1000
f~gregtech~toxicair,-100,755,true,fluid/gregtech/toxicair.png,toxicair,Toxic Air,0,gregtech,,295,fluid.toxicair,200
f~gregtech~toxicslurry,1000,756,false,fluid/gregtech/toxicslurry.png,toxicslurry,Toxic Slurry,0,gregtech,,295,fluid.toxicslurry,1000
f~gregtech~trichlorosilane,1000,615,false,fluid/gregtech/trichlorosilane.png,trichlorosilane,Trichlorosilane,0,gregtech,,139,fluid.trichlorosilane,1000
f~gregtech~trimethylamine,-100,785,true,fluid/gregtech/trimethylamine.png,trimethylamine,Trimethylamine,0,gregtech,,295,fluid.trimethylamine,200
f~gregtech~trimethylborate,1000,798,false,fluid/gregtech/trimethylborate.png,trimethylborate,Trimethyl Borate,0,gregtech,,239,fluid.trimethylborate,1000
f~gregtech~tritium,-100,114,true,fluid/gregtech/tritium.png,tritium,Tritium,0,gregtech,,295,fluid.tritium,200
f~gregtech~ultracontaminatedgas,-100,759,true,fluid/gregtech/ultracontaminatedgas.png,ultracontaminatedgas,Ultra Contaminated Gas,0,gregtech,,295,fluid.ultracontaminatedgas,200
f~gregtech~unformed hexanite,1000,835,false,fluid/gregtech/unformed hexanite.png,unformed hexanite,Unformed Hexanite,0,gregtech,,9000,fluid.unformed hexanite,1000
f~gregtech~uuamplifier,1000,145,false,fluid/gregtech/uuamplifier.png,uuamplifier,UU Amplifier,0,gregtech,,295,fluid.uuamplifier,1000
f~gregtech~vinylacetate,1000,607,false,fluid/gregtech/vinylacetate.png,vinylacetate,Vinyl Acetate,0,gregtech,,180,fluid.vinylacetate,1000
f~gregtech~vinylchloride,-100,608,true,fluid/gregtech/vinylchloride.png,vinylchloride,Vinyl Chloride,0,gregtech,,295,fluid.vinylchloride,200
f~gregtech~weedex9000,1000,449,false,fluid/gregtech/weedex9000.png,weedex9000,Weed-EX 9000,0,gregtech,,295,fluid.weedex9000,1000
f~gregtech~wet.concrete,1000,224,false,fluid/gregtech/wet.concrete.png,wet.concrete,Wet Concrete,0,gregtech,,300,fluid.wet.concrete,1000
f~gregtech~whitedwarfmatter,1000,814,false,fluid/gregtech/whitedwarfmatter.png,whitedwarfmatter,White Dwarf Matter,0,gregtech,,0,fluid.whitedwarfmatter,1000
f~gregtech~woodgas,-100,450,true,fluid/gregtech/woodgas.png,woodgas,Wood Gas,0,gregtech,,295,fluid.woodgas,200
f~gregtech~woodtar,1000,451,false,fluid/gregtech/woodtar.png,woodtar,Wood Tar,0,gregtech,,295,fluid.woodtar,1000
f~gregtech~woodvinegar,1000,452,false,fluid/gregtech/woodvinegar.png,woodvinegar,Wood Vinegar,0,gregtech,,295,fluid.woodvinegar,1000
f~gregtech~xenoxene,1000,733,false,fluid/gregtech/xenoxene.png,xenoxene,Xenoxene,0,gregtech,,295,fluid.xenoxene,1000
f~hydroenergy~pressurized_water,1000,1241,false,fluid/hydroenergy/pressurized_water.png,pressurized_water,Pressurized Water,0,hydroenergy,,300,fluid.Pressurized Water,1000
f~minecraft~lava,3000,2,false,fluid/minecraft/lava.png,lava,Lava,15,minecraft,,1300,fluid.tile.lava,6000
f~minecraft~water,1000,1,false,fluid/minecraft/water.png,water,Water,0,minecraft,,300,fluid.tile.water,1000
f~miscutils~aniline,1000,1185,false,fluid/miscutils/aniline.png,aniline,Aniline,0,miscutils,,266,fluid.aniline,1000
f~miscutils~boricacid,1000,1186,false,fluid/miscutils/boricacid.png,boricacid,Boric Acid,0,miscutils,,278,fluid.boricacid,1000
f~miscutils~butanol,1000,1164,false,fluid/miscutils/butanol.png,butanol,Butanol,0,miscutils,,200,fluid.butanol,1000
f~miscutils~cadaverine,1000,1190,false,fluid/miscutils/cadaverine.png,cadaverine,Cadaverine,0,miscutils,,207,fluid.cadaverine,1000
f~miscutils~carbondisulfide,1000,1196,false,fluid/miscutils/carbondisulfide.png,carbondisulfide,Carbon Disulfide,0,miscutils,,350,fluid.carbondisulfide,1000
f~miscutils~cryotheum,1000,1215,false,fluid/miscutils/cryotheum.png,cryotheum,Gelid Cryotheum,0,miscutils,,5,fluid.cryotheum,1000
f~miscutils~cyclohexane,1000,1188,false,fluid/miscutils/cyclohexane.png,cyclohexane,Cyclohexane,0,miscutils,,207,fluid.cyclohexane,1000
f~miscutils~cyclohexanone,1000,1189,false,fluid/miscutils/cyclohexanone.png,cyclohexanone,Cyclohexanone,0,miscutils,,207,fluid.cyclohexanone,1000
f~miscutils~fermentation.base,1000,1161,false,fluid/miscutils/fermentation.base.png,fermentation.base,Fermentation Base,0,miscutils,,200,fluid.fermentation.base,1000
f~miscutils~fluid.2ethylanthrahydroquinone,1000,1193,false,fluid/miscutils/fluid.2ethylanthrahydroquinone.png,fluid.2ethylanthrahydroquinone,2-Ethylanthrahydroquinone,0,miscutils,,415,fluid.fluid.2ethylanthrahydroquinone,1000
